,name
2774,driving-licenses--issued-in-the-kingdom-by--region-2003
2775,driving-licenses--issued-in-the-kingdom-by--region--1418--1422-a-h-2002
2776,car-plates-issued-in-the-kingdom-by-type2-2006
2777,car-plates-issued-in-the-kingdom-by-type2-2005
2778,car-plates-issued-in-the-kingdom-by-type-2011
2779,car-plates-issued-in-the-kingdom-by-type-2006
2780,car-plates-issued-in-the-kingdom-by-type-2005
2781,car-plates-issued-in-the-kingdom-by-type-2004
2782,car-plates-issued-in-the-kingdom-by-type-2003
2783,car-plates-issued-in-the-kingdom-by-type-2--2004
2784,car-plates-issued-in-the-kingdom-by-type-2--2003
2785,car-plates-issued-in-the-kingdom-by-type-and-region
2786,car-plates-issued-in-the-kingdom-by-type-and-region-2010
2787,car-plates-issued-in-the-kingdom-by-type-and-region-2009
2788,car-plates-issued-in-the-kingdom-by-type-and-region-2008
2789,car-plates-issued-in-the-kingdom-by-type---1421-a-h---2001
2790,vehicles
2791,outpatients-visits-to-various-health-sectors-
2792,visits-and-admissions-to-permanent-and-seasonal-hospitals-and-hcs-during-the-hajj-season-2007
2793,distribution-of-permanent-and-seasonal-health-facilities--at-makkah---madinain-in-hajj-season-2008
2794,inpatients-in-other-governmental-sector-hospitals-by-nationality---1421-a-h--2001
2795,inpatients-in-various-health-sectors-hospitals---ksa
2796,inpatients-in-various-health-sectors-hospitals---ksa-2009
2797,inpatients-at-various-health-sectors--hospitals-in-ksa-2011
2798,to-permanent-and-seasonal-hospitals-andhcs-during-the-period-1-1512-seasons-1418---1419-a-h--1999_0
2799,inpationts-in-private-sector-hospitals-by-region-and-nationalty1422-a-h-2002
2800,inpatients-in-private-sectors--hospitals-by-region-and-nationalty-2012
2801,inpatients-in-private-sectors-hospitals-by-region-and-nationalty-2009
2802,inpatients-in-private-sectors-hospitals-by-region-and-nationalty-2008
2803,inpatients-in-private-sectors-hospitals-by-region-and-nationalty-2007
2804,inpatients-in-private-sectors-hospitals-by-region-and-nationalty--2005
2805,inpatients-in-private-sectors-hospitals-by-region-and-nationalty--2003
2806,inpatients_in_private_sectors-_hospitals_by_region_and_nationalty
2807,inpatients-in-other-governmental-sectors--hospitals-by-nationality-2012
2808,inpatients-in-other-governmental-sectors--hospitals-by-nationality-2011
2809,inpatients-in-other-governmental-sectors--hospitals-by-nationality-2010
2810,inpatients-in-other-governmental-sector-hospitals-by-nationality-2009
2811,inpatients-in-other-governmental-sector-hospitals-by-nationality-2005
2812,inpatients-in-other-governmental-sector-hospitals-by-nationality-2004
2813,inpatients-in-other-governmental-sector-hospitals-by-nationality-2003
2814,inpatient_hospital_and_other_government_sectors-_-according_to_nationality
2815,visits-to-dental-centers--moh-by-region---type-of-treatment--1421-a-h---2001
2816,physicians-in-health-care-centers-moh--by-speciality-and-nationality---1416---1420-a-h--2000
2817,number-of-visits-to-health-centers
2818,number-of-visits-to-health-centers-per-1-000-persons
2819,number-of-health-centers
2820,laboratory-and-radiology-tests-in-health-centers-m-o-h---by-region--1421-a-h---2001
2821,health-centers--dental-clinics-out-patients-visits---by-regions-1416---1420-a-h--2000
2822,average-no--of-daily-visits-per-doctor-in-health-centers---moh-by-clinic-and-region-2009_0
2823,health_centers
2824,intermediate-school-students-2
2825,intermediate-school-students
2826,intermediate-school-students-2012
2827,intermediate-school-students-2011
2828,intermediate-school-students-2010
2829,intermediate-school-students-2009
2830,intermediate-school-students-by-grade-2012
2831,intermediate-school-students-by-grade-2011
2832,intermediate-school-students-by-grade-2007
2833,level-schools-classes-students-and-teachers-by-supervisory-authority--1419--1420-a-h--1999
2834,intermediate-level-schools-and-classes1415---1419--1420-a-h--1999
2835,technical-education--schools-and-classes-by-type-of-education--1415-14191420-a-h-1999
2836,secondary-school-students-2012
2837,secondary-school-students-2011
2838,secondary-school-students-2010
2839,secondary-school-students-2009
2840,secondary-school-students-2008
2841,secondary-school-students-by-grade-2012
2842,secondary-school-students-by-grade-2011
2843,secondary-school-students-by-grade-2010
2844,secondary-school-students-by-grade-2009
2845,secondary-school-students-by-grade-2008
2846,secondary-school-students-by-grade-2007
2847,secondary-level-schools-and-classes-14171418---1421--1422-a-h---2001
2848,secondary-level-schools-and-classes-1415---1419--1420-a-h--1999
2849,secondary_school
2850,secondary-school-students
2851,primary-school-students
2852,primary-school-students-2011
2853,primary-school-students-2009
2854,primary-school-students-by-grade-2012
2855,primary-school-students-by-grade-2011
2856,primary-school-students-by-grade-2008
2857,primary_school
2858,government-appropriations-for-education--by-agency-2008
2859,disputed-cases---injuries-over-the-kingdom-s-regions-2007
2860,disputed-cases---injuries-over-the-kingdom-s-regions-2006
2861,disputed-cases---injuries-over-the-kingdom-s-regions-2005
2862,disputed-cases---injuries-over-kingdom-s-regions
2863,disputed-cases---injuries-in-labor-ministry-over--kingdom-s-regions-2011
2864,disputed_cases_-_injuries_over_kingdom-s_regions
2865,on-bringing-them-in-the-kingdom-by-the-main-occupations--classifications-all-over-the-regions-2004
2866,on-bringing-them-in-the-kingdom-by-the-main-occupations--classifications-all-over-the-regions-2003
2867,agreed-on-bringing-them-in-the-kingdom-by-economic-activity-2005
2868,on-bringing-them-in-the-kingdom-by-the-main-occupations--classifications-all-over-the-regions-2009
2869,on-bringing-them-in-the-kingdom-by-the-main-occupations--classifications-all-over-the-regions-2007
2870,agreed-on-bringing-them-in-the-kingdom-by-economic
2871,agreed-on-bringing-them-in-the-kingdom-by-economic-activities-2012
2872,agreed-on-bringing-them-in-the-kingdom-by-economic-activities-2010
2873,agreed-on-bringing-them-in-the-kingdom-by-economic-activities-2009
2874,agreed-on-bringing-them-in-the-kingdom-by-economic-activities-2008
2875,agreed-on-bringing-them-in-the-kingdom-by-economic-activities-2007
2876,agreed-on-bringing-them-in-the-kingdom-by--main-occupations--classifications-all-over--regions-2012
2877,agreed-on-bringing-them-in-the-kingdom-by--main-occupations--classifications-all-over--regions-2011
2878,agreed-on-bringing-them-in-the-kingdom-by--main-occupations--classifications-all-over--regions-2010
2879,agreed_on_bringing_them_in_the_kingdom
2880,cattle-slaughtered-inside-the-kingdom-according-to-its-quality-in-the-period-2006
2881,cattle-slaughtered-inside-the-kingdom-according-to-its-quality-in-the-period-2004
2882,cattle-slaughtered-inside-the-kingdom-according-to-its-quality-in-the-period-2003
2883,cattle_slaughtered_inside_the_kingdom_according_to_its_quality_in_the_period
2884,economic_indicators_for_manufacturing_activity
2885,the-grain-silos-and-flour-mills-organization--sales-of-fodder-and-bran
2886,the-grain-silos-and-flour-mills-organization--sales-of-fodder-and-bran-2012
2887,the-grain-silos-and-flour-mills-organization--sales-of-fodder-and-bran-2006
2888,the-grain-silos-and-flour-mills-organization--sales-of-fodder-and-bran-2005
2889,the-grain-silos-and-flour-mills-organization--sales-of-fodder-and-bran-2004
2890,the-grain-silos-and-flour-mills-organization--sales-of-fodder-and-bran-14221423--14331434-a-h
2891,the-grain-silos-and-flour-mills-organization--sales-of-flour--by-type
2892,the-grain-silos-and-flour-mills-organization--sales-of-flour--by-type-2012
2893,the-grain-silos-and-flour-mills-organization--sales-of-flour--by-type-2011
2894,the-grain-silos-and-flour-mills-organization--sales-of-flour--by-type-2009
2895,the-grain-silos-and-flour-mills-organization--sales-of-flour--by-type-2007
2896,the-grain-silos-and-flour-mills-organization--sales-of-flour--by-type-2003
2897,the-grain-silos-and-flour-mills-organization--sales-of-flour--by-type-2002
2898,the-grain-silos-and-flour-mills-organization--sales-of-flour--by-type--14231424---14341435-a-h
2899,quantities-of-malt-delivered-to-grain-silos-and-flour-mills-orgnization--2002
2900,under-the-supervision-of-the-ministry-of-commerce-and-industry-up-to-the-end-of---1423-a-h--2003
2901,industrial-cities-under-the-supervision-of-the-ministry-of-commerce---industry-2005
2902,industrial-cities-under-the-supervision-of-the-ministry-of-commerce---industry-2004
2903,operating-establishments-by-size-class-of-employees---economic-activity-2011_0
2904,establishments-by-sector-2006
2905,establishments-by-sector-2004
2906,establishments-by-sector-2003
2907,establishments-by-sector--1413---1422-a-h--2002
2908,establishments-by-sector--1410---1419-a-h--1999
2909,establishments-by-s-i--offices-2012
2910,establishments-by-s-i--offices-2010
2911,establishments-by-s-i--office--2007
2912,establishments-by-s-i--office-2009-
2913,establishments-by-s-i--office-2008
2914,establishments-by-s-i--field-office-2004
2915,establishments-by-s-i--field-office--1421-a-h-and-1422-a-h--2002
2916,establishments-by-s-i--field-office--1418-a-h-and-1419-a-h--1999
2917,establishments-by-s-i-offices-and-sector-2011
2918,establishments-by-s-i-offices-and-sector-2009-
2919,establishments-by-s-i-offices-and-sector-2008
2920,establishments-by-s-i-offices-and-sector--2007
2921,establishments-by-s-i-office-and-sector-2004
2922,establishments-by-s-i-office-and-sector-2003
2923,establishments-by-s-i-office-and-sector-by-end-of-1419-a-h--1999
2924,establishments-by-regions
2925,establishments-by-number-of-the-insured--2007
2926,establishments-by-number-of-the-insured-2008
2927,establishments-by-number-of-the-insured-groups-and-s-i--offices-2010
2928,establishments-by-number-of-the-insured-and-their-nationalities-2009
2929,establishments-by-number-of-the-insured-and-their-nationalities-2007
2930,establishments-by-number-of-the-insured-and-legal-status--2007
2931,establishments-by-number-of-the-insured-and-legal-status-2008_0
2932,establishments-by-number-of-insured-employees-2006
2933,establishments-by-number-of-insured-employees-and-legal-status-2006
2934,establishments-by-number-of-insured-employees-and-legal-status-2004
2935,establishments-by-number-of-insured-employees-and-legal-status--2003
2936,establishments-by-number-of-insured-employees--and-nationality-of-owners-2003
2937,establishments-by-nationality-of-owners-and-s-i--field-office-2004
2938,establishments-by-nationality-of-owners-and-s-i--field-office--1419-a-h--1999
2939,establishments-by-nationality-and-s-i--offices-2012
2940,establishments-by-nationality-and-s-i--offices-2010
2941,establishments-by-nationality-and-s-i--office-2009-
2942,establishments-by-legal-status-and-nationality-2004
2943,establishments-by-legal-status-and-nationality--at-the-end-of-1422-a-h--2002
2944,establishments-by-legal-status-and-nationality--at-the-end-of-1419-a-h-1999
2945,establishments-by-involved-groups-in-the-regions
2946,establishments-by-economic-activity-2006
2947,establishments-by-economic-activity-2004
2948,establishments-by-economic-activity-2003
2949,establishments-by-economic-activity-and-nationality-2006
2950,establishments-by-economic-activity-and-nationality-2003
2951,establishments-by-economic-activity-and-nationality-as-at-end-of1419-a-h--1999
2952,establishments-by-economic-activity-1418-a-h--and-1419-a-h--1999
2953,establishments-by-economic-activity--1421-a-h--and-1422-a-h--2002
2954,by-classes-of-insured-employment-size-and-nationality-of-ownersas-at-end-of--1419-a-h--1999
2955,establishments-by-classes-of-insured-employment-size-and-nationality-of-owners-2002
2956,establishments-by-classes-of-insured-employment-size-and-legal-status-1999
2957,establishments-by-classes-of-insured-employment-size--1418-a-h-and-1419-a-h--1999
2958,establishments-by--nationality-of-established-and-insured-groups
2959,establishments-by--legal-status-and-insured-groups
